time_period,rainfall,mean_temperature,max_temperature
2014-01-29,-6.187292456161231e-09,21.624309794108115,27.265176391601585
2014-01-30,1.6367435364372795e-05,21.390717442830407,26.522607421875023
2014-01-31,2.566710293194774e-06,21.63470293680831,26.95020446777346
2014-02-01,2.148607222807186e-06,23.657759602864587,29.590570068359398
2014-02-02,8.553023462809506e-07,24.66877708435061,31.98591003417971
2014-02-03,4.351138045421976e-07,24.63934987386068,32.02906188964846
2014-02-04,0.0,24.43909352620443,30.034753417968773
2014-02-05,3.350079049369015e-05,25.132833735148154,30.11982116699221
2014-02-06,4.3213367462158203e-07,25.884982681274437,31.466607666015648
2014-02-07,8.626827820990002e-07,26.464671707153343,31.864770507812523
2014-02-08,1.7094089344027452e-06,26.307483927408896,32.01668701171877
2014-02-09,8.557001365261385e-07,25.75195973714193,31.90198669433596
2014-02-10,0.0,24.172813669840536,30.305780029296898
2014-02-11,2.1290420022523904e-06,20.966395950317406,25.154092407226585
2014-02-12,0.0003824412821700207,21.087394332885765,25.38428649902346
2014-02-13,0.00011884868143852145,22.364331817626976,27.734735107421898
