location,time_period,horizon_distance,sample,forecast
LA-BL,201008,0,0,299.96762353090105
LA-BL,201008,0,1,62.14976866849962
LA-BL,201008,0,2,88.94230363714391
LA-BL,201008,0,3,112.6769381455086
LA-BL,201008,0,4,41.98622184487351
LA-BL,201008,0,5,151.80690279842545
LA-BL,201008,0,6,221.07535064736976
LA-BL,201008,0,7,296.30139707672686
LA-BL,201008,0,8,49.92281667869295
LA-BL,201008,0,9,57.36962082800555
LA-BL,201008,0,10,115.21312798351923
LA-BL,201008,0,11,83.02824563398799
LA-BL,201008,0,12,623.8487493423885
LA-BL,201008,0,13,169.83325102849847
LA-BL,201008,0,14,47.54854746636429
LA-BL,201008,0,15,83.54577218783334
LA-BL,201008,0,16,196.23841539217995
LA-BL,201008,0,17,130.15802395239777
LA-BL,201008,0,18,28.704538492959564
LA-BL,201008,0,19,112.08054331303411
LA-BL,201008,0,20,192.83312187962156
LA-BL,201008,0,21,432.3495170603599
LA-BL,201008,0,22,283.138093773238
LA-BL,201008,0,23,57.29849964237288
LA-BL,201008,0,24,78.31534543262838
LA-BL,201008,0,25,63.12950529847599
LA-BL,201008,0,26,432.14901623065833
LA-BL,201008,0,27,224.0382675991764
LA-BL,201008,0,28,524.902320502958
LA-BL,201008,0,29,700.1871645484383
LA-BL,201008,0,30,84.17780524360552
LA-BL,201008,0,31,131.967352487126
LA-BL,201008,0,32,2003.461229614414
LA-BL,201008,0,33,174.1352288239804
LA-BL,201008,0,34,365.19487126501656
LA-BL,201008,0,35,186.99421386955927
LA-BL,201008,0,36,98.8303141159942
LA-BL,201008,0,37,298.3797161679928
LA-BL,201008,0,38,140.99059862081486
LA-BL,201008,0,39,60.67218373909452
LA-BL,201008,0,40,214.81389959193507
LA-BL,201008,0,41,140.12939730022632
LA-BL,201008,0,42,315.3868159982935
LA-BL,201008,0,43,41.516109414783294
LA-BL,201008,0,44,246.10597120504096
LA-BL,201008,0,45,283.6799484328117
LA-BL,201008,0,46,520.284559071034
LA-BL,201008,0,47,409.72508565277957
LA-BL,201008,0,48,453.57275561933056
LA-BL,201008,0,49,30.193899322822084
LA-BL,201008,0,50,58.83124578852957
LA-BL,201008,0,51,128.9570214115642
LA-BL,201008,0,52,108.8291128112358
LA-BL,201008,0,53,263.9549046234391
LA-BL,201008,0,54,205.10733273222064
LA-BL,201008,0,55,529.4453977246765
LA-BL,201008,0,56,355.84778387996374
LA-BL,201008,0,57,165.97736807930377
